specialtyCode,specialtyName,branchName,recruitTypeName,recruitYear,recruitRound,selectionQuota,applicantCount,shortageCount,competitionRate,applicationStartAt,applicationEndAt,enlistStartMonth,enlistEndMonth,enlistDate
64,위생관리병,해군,위생관리병,2025,8,5,3,-2,0.6,20250731,20250806,202511,202511,*
17.01,일반,해병,일반기술/전문기술병,2025,8,365,246,-119,0.7,20250731,20250806,202511,202511,*
19.03,공병,해병,일반기술/전문기술병,2025,8,29,7,-22,0.2,20250731,20250806,202511,202511,*
17.05,화학,해병,일반기술/전문기술병,2025,8,9,3,-6,0.3,20250731,20250806,202511,202511,*
17.04,수색,해병,일반기술/전문기술병,2025,8,6,41,35,6.8,20250731,20250806,202511,202511,*
32.01,수송,해병,일반기술/전문기술병,2025,8,91,29,-62,0.3,20250731,20250806,202511,202511,*
23.01,무기정비,해병,일반기술/전문기술병,2025,8,17,7,-10,0.4,20250731,20250806,202511,202511,*
80,동반입대병,해병,동반입대병,2025,8,46,42,-4,0.9,20250731,20250806,202511,202511,*
D001,직계가족복무부대지원입대병,해병,직계가족병,2025,8,20,4,-16,0.2,20250731,20250806,202511,202511,*
66,군악병,해병,군악병,2025,8,3,5,2,1.7,20250731,20250806,202511,202511,*
100,의장병,해병,의장병,2025,8,8,2,-6,0.3,20250731,20250806,202511,202511,*
101,드론운용병,해병,드론운용병,2025,8,4,8,4,2,20250731,20250806,202511,202511,*
50,운항관리병,공군,운항관리병,2025,8,1,4,3,4,20250731,20250806,202511,202511,*
53,조리병,공군,조리병,2025,8,12,12,0,1,20250731,20250806,202511,202511,*
123.101,장갑차조종,육군,기술행정병,2025,8,123,34,-89,0.3,20250731,20250806,202511,202511,*
131.103,155mm자주포병,육군,기술행정병,2025,8,279,61,-218,0.2,20250731,20250806,202511,202511,*
132.102,K239포병,육군,기술행정병,2025,8,32,2,-30,0.1,20250731,20250806,202511,202511,*
153.101,감시장비운용,육군,기술행정병,2025,8,99,31,-68,0.3,20250731,20250806,202511,202511,*
171.104,이동통신장비운용/정비,육군,기술행정병,2025,8,115,125,10,1.1,20250731,20250806,202511,202511,*
241.107,차량부대정비,육군,기술행정병,2025,8,42,18,-24,0.4,20250731,20250806,202511,202511,*
161.103,장애물운용(E),육군,기술행정병,2025,8,28,2,-26,0.1,20250731,20250806,202511,202511,*
172.101,MW운용/정비,육군,기술행정병,2025,8,19,89,70,4.7,20250731,20250806,202511,202511,*
231.103,지원보급,육군,기술행정병,2025,8,40,58,18,1.5,20250731,20250806,202511,202511,*
231.106,물자근무지원,육군,기술행정병,2025,8,14,18,4,1.3,20250731,20250806,202511,202511,*
412.105,전문약제,육군,기술행정병,2025,8,9,2,-7,0.2,20250731,20250806,202511,202511,*
172.102,위성운용/정비,육군,기술행정병,2025,8,59,25,-34,0.4,20250731,20250806,202511,202511,*
411.101,일반의무,육군,기술행정병,2025,8,164,247,83,1.5,20250731,20250806,202511,202511,*
123.103,K-21보병전투차량승무,육군,기술행정병,2025,8,41,11,-30,0.3,20250731,20250806,202511,202511,*
133.106,포병레이더,육군,기술행정병,2025,8,2,1,-1,0.5,20250731,20250806,202511,202511,*
161.101,야전공병,육군,기술행정병,2025,8,48,18,-30,0.4,20250731,20250806,202511,202511,*
161.102,장애물운용(M),육군,기술행정병,2025,8,44,3,-41,0.1,20250731,20250806,202511,202511,*
222.105,전차정비,육군,기술행정병,2025,8,5,7,2,1.4,20250731,20250806,202511,202511,*
222.114,장갑차야전정비,육군,기술행정병,2025,8,5,4,-1,0.8,20250731,20250806,202511,202511,*
231.107,조리,육군,기술행정병,2025,8,279,110,-169,0.4,20250731,20250806,202511,202511,*
121.101,K계열전차승무,육군,기술행정병,2025,8,96,27,-69,0.3,20250731,20250806,202511,202511,*
161.104,야전건설,육군,기술행정병,2025,8,7,12,5,1.7,20250731,20250806,202511,202511,*
163.108,크레인운용,육군,기술행정병,2025,8,3,11,8,3.7,20250731,20250806,202511,202511,*
171.102,무선전송장비운용/정비,육군,기술행정병,2025,8,113,30,-83,0.3,20250731,20250806,202511,202511,*
A001,동반입대병,육군,동반입대병,2025,8,88,30,-58,0.3,20250730,20250805,202511,202511,*
H001,연고지복무병,육군,연고지복무병,2025,8,4,1,-3,0.3,20250730,20250805,202511,202511,*
A001,동반입대병,육군,동반입대병,2025,8,42,8,-34,0.2,20250730,20250805,202511,202511,*
A001,동반입대병,육군,동반입대병,2025,8,88,90,2,1,20250730,20250805,202511,202511,*
A001,동반입대병,육군,동반입대병,2025,8,82,16,-66,0.2,20250730,20250805,202511,202511,*
A001,동반입대병,육군,동반입대병,2025,8,40,16,-24,0.4,20250730,20250805,202511,202511,*
A001,동반입대병,육군,동반입대병,2025,8,40,40,0,1,20250730,20250805,202511,202511,*
A001,동반입대병,육군,동반입대병,2025,8,34,28,-6,0.8,20250730,20250805,202511,202511,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2025,8,2,0,-2,0,20250730,20250805,202511,202511,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2025,8,6,2,-4,0.3,20250730,20250805,202511,202511,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2025,8,4,8,4,2,20250730,20250805,202511,202511,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2025,8,3,0,-3,0,20250730,20250805,202511,202511,*
D001,직계가족복무부대지원입대병,육군,직계가족병,2025,8,6,2,-4,0.3,20250730,20250805,202511,202511,*
A001,동반입대병,육군,동반입대병,2025,8,88,12,-76,0.1,20250730,20250805,202511,202511,*
H001,연고지복무병,육군,연고지복무병,2025,8,10,2,-8,0.2,20250730,20250805,202511,202511,*
H001,연고지복무병,육군,연고지복무병,2025,8,8,2,-6,0.3,20250730,20250805,202511,202511,*
H001,연고지복무병,육군,연고지복무병,2025,8,5,5,0,1,20250730,20250805,202511,202511,*
H001,연고지복무병,육군,연고지복무병,2025,8,8,26,18,3.3,20250730,20250805,202511,202511,*
P000291,카투사,육군,카투사,2025,1,165,1720,1555,10.4,20250711,20250717,202601,202612,202601
P000291,카투사,육군,카투사,2025,1,165,1458,1293,8.8,20250711,20250717,202601,202612,202609
P000291,카투사,육군,카투사,2025,1,165,1554,1389,9.4,20250711,20250717,202601,202612,202606
P000291,카투사,육군,카투사,2025,1,165,1709,1544,10.4,20250711,20250717,202601,202612,202603
P000291,카투사,육군,카투사,2025,1,165,1544,1379,9.4,20250711,20250717,202601,202612,202607
P000291,카투사,육군,카투사,2025,1,165,1437,1272,8.7,20250711,20250717,202601,202612,202611
P000291,카투사,육군,카투사,2025,1,165,1437,1272,8.7,20250711,20250717,202601,202612,202610
P000291,카투사,육군,카투사,2025,1,165,1716,1551,10.4,20250711,20250717,202601,202612,202602
P000291,카투사,육군,카투사,2025,1,165,1510,1345,9.2,20250711,20250717,202601,202612,202608
P000291,카투사,육군,카투사,2025,1,165,1455,1290,8.8,20250711,20250717,202601,202612,202612
P000291,카투사,육군,카투사,2025,1,165,1687,1522,10.2,20250711,20250717,202601,202612,202604
